slot,time,active_pms,total_containers,containers_finished,violations,avg_cpu_util,energy_kwh,power_watts,rl_reward,rl_epsilon,slot_violations,migrations
22,660,1,44,50,0,0.4299780408122328,1.0999134239912285,131.98961087894742,-1.319896108789474,0.7142528552792899,0,0
23,690,1,43,54,0,0.48114649833073575,1.1480501346808645,137.76601616170373,-1.3776601616170374,0.707110326726497,0,0
24,720,1,39,59,0,0.44685811712128637,1.1154074902652162,133.84889883182595,-1.3384889883182594,0.700039223459232,0,0
25,750,1,46,60,0,0.40237320962411116,1.075393869756843,129.04726437082115,-1.2904726437082117,0.6930388312246396,0,0
26,780,1,45,63,1,0.2930285911106713,0.9882533671757604,118.59040406109125,-11.185904040610913,0.6861084429123933,1,0
27,810,1,44,68,1,0.5820103407553636,1.2531608047492373,150.3792965699085,-1.5037929656990847,0.6792473584832693,0,0
28,840,1,45,70,1,0.35796256485875694,1.0380789868464255,124.56947842157106,-1.2456947842157107,0.6724548848984366,0,0
29,870,1,47,73,1,0.534397541973945,1.2018530025698444,144.22236030838133,-1.4422236030838131,0.6657303360494523,0,0
30,900,2,48,78,3,0.35319673853512257,2.0700551213619343,248.40661456343213,-22.48406614563432,0.6590730326889578,2,0
31,930,2,43,85,4,0.2610557812060769,2.0224375098736918,242.692501184843,-12.42692501184843,0.6524823023620682,1,0
32,960,2,49,86,5,0.10286597193505913,1.7634610697757578,211.61532837309093,-11.11615328373091,0.6459574793384475,1,0
33,990,2,40,95,5,0.2158566834905102,1.9348220764803998,232.17864917764797,-1.3217864917764797,0.6394979045450631,0,0
34,1020,2,45,98,6,0.2112373004041173,1.9264813924881299,231.17776709857557,-11.311777670985755,0.6331029254996124,1,0
35,1050,2,44,101,7,0.25656382890828566,2.013242548083071,241.58910576996848,-11.415891057699685,0.6267718962446163,1,0
36,1080,2,44,106,10,0.12281490525487794,1.7887659393772912,214.65191272527494,-31.14651912725275,0.6205041772821701,3,0
37,1110,2,37,113,11,0.28669219161497983,2.0769745616979876,249.23694740375848,-11.492369474037584,0.6142991355093484,1,0
38,1140,2,40,114,11,0.17941077432111008,1.8721091187274075,224.6530942472889,-1.2465309424728888,0.608156144154255,0,0
39,1170,2,41,118,12,0.1877423177388712,1.8858206861458164,226.29848233749794,-11.26298482337498,0.6020745827127124,1,0
40,1200,2,40,120,13,0.2903854676996745,2.085120231402873,250.21442776834476,-11.502144277683447,0.5960538368855853,1,0
41,1230,2,47,120,13,0.1581439440650314,1.8387879814952042,220.65455777942452,-1.206545577794245,0.5900932985167294,0,0
42,1260,2,41,126,14,0.1973062405347471,1.902016833833713,228.24202006004552,-11.282420200600455,0.5841923655315622,1,0
43,1290,2,41,129,14,0.26150073575839744,2.02335418331142,242.80250199737043,-1.4280250199737041,0.5783504418762465,0,0
44,1320,2,44,134,14,0.16134147617373196,1.8436438426062716,221.2372611127526,-1.212372611127526,0.572566937457484,0,0
45,1350,2,49,136,15,0.28865005923209563,2.0812836573405766,249.7540388808692,-12.497540388808691,0.5668412680829091,1,0
46,1380,2,46,145,16,0.1876772396241191,1.8857121498105567,226.28545797726682,-12.262854579772668,0.5611728554020801,1,0
47,1410,2,43,151,16,0.22796971044847547,1.9572336439842148,234.8680372781058,-1.348680372781058,0.5555611268480593,0,0
48,1440,2,43,155,16,0.13011071109627326,1.7985505997761233,215.8260719731348,-1.158260719731348,0.5500055155795787,0,0
49,1470,2,41,159,16,0.32361154819071575,2.161672856453522,259.40074277442267,-1.5940074277442267,0.5445054604237829,0,0
50,1500,2,41,164,16,0.08861912148256916,1.746688344167959,209.60260130015507,-1.0960260130015507,0.5390604058195451,0,0
51,1530,2,38,168,16,0.36554908616563075,2.2667024158344944,272.0042899001393,-1.7200428990013932,0.5336698017613496,0,0
52,1560,2,38,172,16,0.12383905028205511,1.7901223278540672,214.81467934248803,-2.14814679342488,0.5283331037437361,0,0
53,1590,2,43,174,16,0.30515659443631976,2.1184258552988067,254.2111026358568,-1.542111026358568,0.5230497727062987,0,0
54,1620,2,46,176,16,0.1514920871946053,1.828860998083278,219.46331976999335,-1.1946331976999334,0.5178192749792357,0,0
55,1650,2,42,180,16,0.1750154151344532,1.8650246648487956,223.80295978185546,-1.2380295978185545,0.5126410822294434,0,0
56,1680,2,34,188,16,0.21846544171591425,1.9395826924082882,232.7499230889946,-1.3274992308899458,0.5075146714071489,0,0
57,1710,2,37,191,16,0.21961064288336754,1.9416839871693008,233.0020784603161,-1.330020784603161,0.5024395246930774,0,0
58,1740,2,35,196,16,0.17121273129018474,1.8589786191423765,223.07743429708518,-1.2307743429708515,0.49741512944614663,0,0
59,1770,2,37,197,16,0.2763719836043362,2.0545985845932786,246.55183015119343,-1.4655183015119342,0.49244097815168514,0,0
60,1800,2,40,199,16,0.09536337330496734,1.7544933767849185,210.5392052141902,-1.1053920521419018,0.48751656837016827,0,0
61,1830,2,42,203,16,0.17341791227809514,1.8624753343157785,223.4970401178934,-1.234970401178934,0.4826414026864666,0,0
62,1860,2,39,207,16,0.2895334119830683,2.0832345324008648,249.98814388810376,-1.4998814388810375,0.4778149886596019,0,0
63,1890,2,44,208,16,0.16265229782570573,1.845650251851756,221.47803022221072,-1.214780302222107,0.4730368387730059,0,0
64,1920,2,43,213,16,0.27585927731545234,2.053501760559645,246.42021126715736,-1.4642021126715736,0.46830647038527584,0,0
65,1950,2,47,214,17,0.09870277765828024,1.7584478206187466,211.01373847424958,-11.110137384742496,0.4636234056814231,1,0
66,1980,2,43,219,17,0.352908418543869,2.234057217373605,268.0868660848326,-1.6808686608483259,0.45898717162460884,0,0
67,2010,2,42,220,17,0.1436708470036628,1.8174907307457748,218.09888768949298,-1.1809888768949297,0.45439729990836275,0,0
68,2040,2,42,224,17,0.29848978930867615,2.103249604396552,252.38995252758622,-1.523899525275862,0.4498533269092791,0,0
69,2070,2,45,227,17,0.14755552840546904,1.8230973761716918,218.771685140603,-1.1877168514060301,0.4453547936401863,0,0
70,2100,2,48,232,17,0.3030525750836909,2.1136106854287435,253.63328225144923,-2.5363328225144923,0.4409012457037845,0,0
71,2130,1,47,241,17,0.4637936327587422,1.1313342334446148,135.76010801335377,-2.2886749033858607,0.43649223324674663,0,1
72,2160,1,43,246,20,0.24852446987971089,0.9573510980458978,114.88213176550774,-31.148821317655077,0.43212731091427914,3,0
73,2190,1,38,252,20,0.5280053130330733,1.1951948447384602,143.42338136861522,-1.434233813686152,0.4278060378051363,0,0
74,2220,1,42,253,20,0.3891986408951924,1.0640499350148407,127.68599220178089,-1.2768599220178087,0.423527977427085,0,0
75,2250,1,47,254,21,0.2803674742304121,0.9791931051476979,117.50317261772375,-11.175031726177238,0.41929269765281413,1,0
76,2280,1,40,262,21,0.40264202609193533,1.0756277428142578,129.07532913771092,-1.2907532913771094,0.415099770676286,0,0
77,2310,1,40,269,21,0.37745960754111807,1.0541370393971026,126.49644472765232,-1.2649644472765231,0.41094877296952315,0,0
78,2340,1,37,273,21,0.5449530942648594,1.2129669480541831,145.55603376650197,-1.4555603376650197,0.40683928523982793,0,0
79,2370,1,40,275,21,0.33516669761819506,1.019946709334256,122.39360512011073,-1.2239360512011073,0.40277089238742964,0,0
80,2400,1,38,279,21,0.5071068138886425,1.173807151757741,140.85685821092892,-1.4085685821092893,0.39874318346355536,0,0
81,2430,1,41,281,21,0.3957280050921293,1.0696431043735073,128.35717252482087,-1.2835717252482086,0.3947557516289198,0,0
82,2460,1,43,284,21,0.29909831616069604,0.9926726405403412,119.12071686484094,-1.1912071686484094,0.39080819411263057,0,0
83,2490,1,44,288,21,0.5750912494017149,1.2455170465595218,149.46204558714263,-1.494620455871426,0.3869001121715043,0,0
84,2520,1,44,291,21,0.35648528841992155,1.036882936713197,124.42595240558364,-1.2442595240558365,0.3830311110497892,0,0
85,2550,1,44,295,21,0.30382405811464686,0.9961473915643838,119.53768698772606,-1.1953768698772604,0.3792007999392913,0,0
86,2580,1,41,300,21,0.4336203603292008,1.1032245313710842,132.38694376453012,-1.323869437645301,0.37540879193989835,0,0
87,2610,1,45,301,21,0.46279959022314027,1.1303888372148512,135.64666046578213,-1.3564666046578213,0.3716547040204994,0,0
88,2640,2,49,304,21,0.22355441781432012,1.9489738191410124,233.87685829692148,-2.3387685829692146,0.36793815698029436,0,0
89,2670,2,49,308,21,0.26371078818902516,2.0279228716120885,243.3507445934506,-2.433507445934506,0.3642587754104914,0,0
90,2700,2,50,314,21,0.3592432351763796,2.086964451412936,250.43573416955235,-2.504357341695523,0.3606161876563865,0,0
91,2730,2,55,317,21,0.4367915732360496,2.2585098878681844,271.0211865441821,-2.7102118654418215,0.3570100257798226,0,0
92,2760,2,54,326,21,0.3034576722891178,2.00068437442085,240.082124930502,-2.40082124930502,0.35343992552202436,0,0
93,2790,2,49,333,21,0.44506475967301573,2.304391809670738,276.5270171604885,-2.7652701716048855,0.3499055262668041,0,0
94,2820,2,53,337,21,0.33395199020323274,2.0472851412201445,245.67421694641735,-2.456742169464173,0.3464064710041361,0,0
95,2850,1,43,351,21,0.5251842247050661,1.1922737214877297,143.07284657852756,-2.3439049979018165,0.3429424062940947,0,2
96,2880,2,48,354,23,0.09728045240606394,1.7567562653915854,210.81075184699023,-22.108107518469904,0.3395129822311538,2,0
97,2910,2,44,361,23,0.32801006517654824,2.1722483177366945,260.6697981284034,-2.606697981284033,0.33611785240884223,0,0
98,2940,2,49,362,23,0.12531484200933565,1.7920867203470898,215.05040644165078,-1.1505040644165077,0.33275667388475383,0,0
99,2970,2,48,371,26,0.2906553433737926,1.9785134952558767,237.42161943070522,-32.37421619430705,0.3294291071459063,3,0
100,3000,2,45,379,26,0.25738401265279015,2.014913421686531,241.78961060238373,-2.4178961060238375,0.3261348160744472,0,0
101,3030,2,41,384,26,0.14138477315454917,1.8142289263162683,217.7074711579522,-1.177074711579522,0.32287346791370275,0,0
102,3060,2,45,388,27,0.1487430106296677,1.824827295649585,218.97927547795018,-11.189792754779502,0.3196447332345657,1,0
103,3090,2,45,392,27,0.29557214510000507,2.096682477957386,251.60189735488632,-1.516018973548863,0.3164482859022201,0,0
104,3120,2,47,394,27,0.1313411273811968,1.8002287295655013,216.02744754786016,-1.1602744754786014,0.31328380304319786,0,0
105,3150,2,45,403,27,0.3119400441804523,2.1341109392224418,256.093312706693,-2.5609331270669298,0.3101509650127659,0,0
106,3180,2,50,406,27,0.1512952499371948,1.8285708403676184,219.4285008441142,-2.194285008441142,0.3070494553626382,0,0
107,3210,2,49,414,27,0.5130352608140833,2.381674674753297,285.80096097039564,-2.8580096097039562,0.3039789608090118,0,0
108,3240,2,49,418,27,0.1467842679316101,1.8219778354536564,218.63734025443878,-2.1863734025443877,0.30093917120092173,0,0
109,3270,2,53,422,28,0.37652006088321777,2.106787107482848,252.81445289794175,-12.528144528979418,0.2979297794889125,1,0
110,3300,2,48,427,29,0.2881897762144108,1.9708718638806415,236.50462366567697,-12.365046236656768,0.2949504816940234,1,0
111,3330,1,49,432,29,0.6431517371378495,1.3234800170349055,158.81760204418865,-2.51036568727244,0.29200097687708315,0,3
112,3360,2,45,439,30,0.0974466275406045,1.7569533389445025,210.8344006733403,-12.108344006733404,0.2890809671083123,1,0
113,3390,2,49,441,30,0.18145272355041997,1.875435391390587,225.05224696687043,-2.2505224696687045,0.2861901574372292,0,0
114,3420,2,47,448,31,0.16457662363621633,1.8486123225508022,221.8334787060963,-12.218334787060963,0.2833282558628569,1,0
115,3450,2,39,461,31,0.24442435121081008,1.9889316033800748,238.67179240560895,-2.3867179240560894,0.28049497330422835,0,0
116,3480,2,39,465,32,0.20512538323834872,1.9156207164220445,229.8744859706453,-11.298744859706453,0.27769002357118605,1,0
117,3510,2,34,473,32,0.22085088023562247,1.9439675502926796,233.27610603512156,-1.3327610603512157,0.2749131233354742,0,0
118,3540,2,33,478,32,0.21687717676132476,1.9366800106407842,232.4016012768941,-1.3240160127689409,0.27216399210211945,0,0
119,3570,2,35,479,32,0.25381222193956166,2.0076631986421005,240.91958383705207,-1.4091958383705208,0.26944235218109824,0,0
120,3600,2,36,482,32,0.11487048029708076,1.7784342595145393,213.4121111417447,-1.134121111417447,0.26674792865928726,0,0
121,3630,2,28,490,32,0.18129495298355403,1.8751775952618601,225.02131143142321,-1.250213114314232,0.26408044937269437,0,0
122,3660,2,31,494,32,0.23019980906594395,1.9614450782946213,235.37340939535457,-1.3537340939535456,0.2614396448789674,0,0
123,3690,2,37,496,32,0.20015734554678924,1.906939464968091,228.8327357961709,-1.2883273579617092,0.25882524843017773,0,0
124,3720,2,41,497,32,0.21711407550749012,1.9371121084275855,232.45345301131027,-1.3245345301131026,0.25623699594587596,0,0
125,3750,2,41,499,33,0.1352934035901145,1.8056737492067367,216.68084990480838,-11.166808499048084,0.2536746259864172,1,0
126,3780,2,45,503,34,0.28091302071255997,2.0643743476906535,247.72492172287843,-11.477249217228785,0.25113787972655305,1,0
127,3810,2,43,506,34,0.14243231959620828,1.8157201215056227,217.8864145806747,-1.178864145806747,0.2486265009292875,0,0
128,3840,2,45,508,34,0.3141918341788494,2.1393719125583517,256.7246295070022,-1.567246295070022,0.24614023591999462,0,0
129,3870,2,47,514,35,0.1401008523424698,1.8124092317672105,217.48910781206527,-12.174891078120652,0.24367883356079467,1,0
130,3900,2,47,519,36,0.18931542304583257,1.8884511604386152,226.61413925263383,-12.266141392526338,0.24124204522518672,1,0
131,3930,2,54,520,36,0.4739198710718145,2.296316542246836,275.5579850696203,-2.7555798506962033,0.23882962477293485,0,0
132,3960,1,46,529,36,0.36625058848325454,1.0448431918706382,125.3811830244766,-2.2238358208086133,0.2364413285252055,0,1
133,3990,1,43,533,38,0.303129725366993,0.99563499538971,119.47619944676521,-21.19476199446765,0.23407691523995344,2,0
134,4020,1,45,536,38,0.5843820589390323,1.2557956135195592,150.6954736223471,-1.506954736223471,0.2317361460875539,0,0
135,4050,1,42,540,38,0.36605014055950247,1.044678517122255,125.36142205467061,-1.253614220546706,0.22941878462667836,0,0
136,4080,1,42,545,38,0.5008012511145372,1.1674683457834363,140.09620149401235,-1.4009620149401234,0.22712459678041158,0,0
137,4110,1,43,547,38,0.4348552750787885,1.104351165202162,132.52213982425945,-1.3252213982425944,0.22485335081260746,0,0
138,4140,1,34,557,44,0.23070838367645213,0.9457203667578847,113.48644401094617,-61.13486444010946,0.2226048173044814,6,0
139,4170,1,32,562,44,0.4650474858372289,1.132528604668095,135.90343256017138,-1.3590343256017139,0.22037876913143659,0,0
140,4200,1,29,567,44,0.42728540433189544,1.0974770126140125,131.69724151368152,-1.316972415136815,0.2181749814401222,0,0
141,4230,1,23,573,44,0.3634497781577868,1.0425470868812252,125.10565042574703,-1.2510565042574702,0.21599323162572098,0,0
142,4260,1,23,578,44,0.4624813797065239,1.1300864776190078,135.61037731428095,-1.3561037731428094,0.21383329930946376,0,0
143,4290,1,25,580,44,0.38881201702597745,1.0637205287311984,127.64646344774381,-1.276464634477438,0.21169496631636914,0,0
144,4320,1,25,585,44,0.32111995882859357,1.009118671581583,121.09424058978996,-1.2109424058978995,0.20957801665320544,0,0
145,4350,1,27,587,44,0.5772939937072527,1.2479435680160638,149.75322816192767,-1.4975322816192764,0.20748223648667338,0,0
146,4380,1,28,591,44,0.25589260098073835,0.9622848824847043,115.47418589816452,-1.1547418589816452,0.20540741412180666,0,0
147,4410,1,32,595,44,0.5568536357295397,1.2256751929933178,147.08102315919814,-1.4708102315919813,0.20335333998058858,0,0
148,4440,1,37,598,44,0.19804774622707844,0.9254978552661096,111.05974263193316,-1.1105974263193314,0.2013198065807827,0,0
149,4470,1,35,600,44,0.7072244380545144,1.4025190832058538,168.30228998470247,-1.6830228998470245,0.19930660851497486,0,0
150,4500,1,35,601,44,0.27034552182608484,0.9721729747229737,116.66075696675685,-1.1666075696675684,0.1973135424298251,0,0
151,4530,1,32,604,44,0.6671126657590081,1.3523970944637294,162.28765133564752,-1.622876513356475,0.19534040700552685,0,0
152,4560,1,36,605,44,0.2523482488958459,0.9599025087791485,115.18830105349782,-1.1518830105349782,0.1933870029354716,0,0
153,4590,1,38,611,44,0.4230423898780698,1.093657372381856,131.2388846858227,-1.312388846858227,0.19145313290611687,0,0
154,4620,1,40,612,44,0.49112505336636464,1.157844229818198,138.94130757818374,-1.3894130757818375,0.1895386015770557,0,0
155,4650,1,40,618,44,0.22806652819981565,0.9440317369233501,113.28380843080201,-1.1328380843080201,0.18764321556128516,0,0
156,4680,1,38,620,44,0.7333367982101752,1.4363008391428256,172.35610069713908,-1.7235610069713907,0.1857667834056723,0,0
157,4710,2,41,624,44,0.36523591574486447,2.173062372372561,260.76748468470737,-2.5997975935219877,0.18390911557161557,0,3
158,4740,2,35,634,45,0.1706211710007669,1.8580450046503056,222.9654005580367,-12.229654005580366,0.18207002441589942,1,0
159,4770,2,34,637,45,0.28915892394524123,2.0824069714226137,249.88883657071364,-1.4988883657071361,0.18024932417174042,0,0
160,4800,2,34,640,46,0.09741269813649464,1.7569130887796147,210.82957065355376,-11.108295706535538,0.178446830930023,1,0
161,4830,2,32,647,46,0.2555653715185459,2.01121333866413,241.34560063969565,-1.4134560063969563,0.17666236262072277,0,0
162,4860,2,30,654,47,0.16838101832359553,1.8545264584335732,222.54317501202877,-11.225431750120288,0.17489573899451555,1,0
163,4890,2,32,658,48,0.25555674188229416,2.011195823445512,241.34349881346145,-11.413434988134615,0.1731467816045704,1,0
164,4920,2,33,662,48,0.18522681685855796,1.8816418077285153,225.79701692742185,-1.2579701692742185,0.17141531378852468,0,0
165,4950,2,40,662,48,0.2633025949061479,2.0270770805622615,243.24924966747136,-1.4324924966747137,0.16970116065063942,0,0
166,4980,2,43,663,48,0.202574603106425,1.9111469882675518,229.3376385921062,-1.2933763859210619,0.16800414904413302,0,0
167,5010,2,45,668,49,0.12501086970991804,1.7916811599282925,215.00173919139507,-11.15001739191395,0.1663241075536917,1,0
168,5040,2,44,677,50,0.19608217224767568,1.8999166968940964,227.99000362729154,-12.279900036272915,0.16466086647815478,1,0
169,5070,2,46,681,50,0.19593037510892827,1.8996568151134863,227.95881781361837,-1.2795881781361835,0.16301425781337323,0,0
170,5100,2,46,688,50,0.20580194917569472,1.9168131455425037,230.01757746510046,-2.3001757746510045,0.1613841152352395,0,0
171,5130,2,49,691,50,0.25949056039605445,2.0192213094231253,242.30655713077505,-2.4230655713077507,0.1597702740828871,0,0
172,5160,2,51,695,50,0.41378748610598426,2.1733066693088117,260.79680031705743,-2.6079680031705736,0.15817257134205823,0,0
173,5190,2,47,700,50,0.1714961327136858,1.859426551237791,223.1311861485349,-2.2313118614853487,0.15659084562863765,0,0
174,5220,2,47,704,50,0.2880583411314883,2.0799791818087923,249.59750181705505,-2.4959750181705505,0.15502493717235127,0,0
175,5250,2,45,713,50,0.10311046474491044,1.7637583576697042,211.65100292036448,-2.1165100292036447,0.15347468780062776,0,0
176,5280,2,42,716,50,0.3322927497900449,2.1826444240281084,261.917330883373,-1.61917330883373,0.15193994092262147,0,0
177,5310,2,40,720,50,0.13909215259728538,1.8109857735025812,217.31829282030972,-1.1731829282030972,0.15042054151339526,0,0
178,5340,2,35,727,51,0.2885016375414779,2.0809562779986233,249.7147533598348,-11.497147533598348,0.1489163360982613,1,0
179,5370,2,31,731,52,0.10510450106162691,1.766194883756854,211.94338605082248,-11.119433860508225,0.14742717273727868,1,0
180,5400,2,28,738,52,0.23368741401272453,1.9680844292563617,236.1701315107634,-1.361701315107634,0.14595290100990588,0,0
181,5430,2,27,744,53,0.18781190190402755,1.8859367625941732,226.31241151130078,-11.263124115113008,0.14449337199980683,1,0
182,5460,2,22,749,53,0.254375487337459,2.0088020277134255,241.05624332561104,-1.4105624332561104,0.14304843827980876,0,0
183,5490,2,17,755,55,0.17611377022883465,1.866785340323796,224.0142408388555,-21.240142408388554,0.14161795389701068,2,0
184,5520,2,17,758,56,0.25655329530549054,2.0132211124226105,241.58653349071324,-11.415865334907132,0.14020177435804057,1,0
185,5550,2,12,763,56,0.1718447327255361,1.8599781209250534,223.1973745110064,-1.2319737451100639,0.13879975661446017,0,0
186,5580,2,12,767,56,0.22405762692643616,1.9499099384413734,233.9891926129648,-1.339891926129648,0.13741175904831557,0,0
187,5610,2,16,770,56,0.18902887144275343,1.8879710189322916,226.556522271875,-1.26556522271875,0.1360376414578324,0,0
188,5640,2,11,776,56,0.19645882712873738,1.9005620734372894,228.0674488124747,-1.2806744881247472,0.13467726504325409,0,0
189,5670,2,6,782,56,0.148094115847396,1.8238810562945893,218.8657267553507,-1.188657267553507,0.13333049239282155,0,0
190,5700,1,3,786,56,0.11816592984862634,0.8820307679342024,105.8436921521043,-1.058436921521043,0.13199718746889333,0,3
191,5730,1,4,789,56,0.3594177947628241,1.039260032382389,124.71120388588669,-1.2471120388588668,0.1306772155942044,0,0
192,5760,1,4,793,56,0.29087933791270565,0.9867003054539245,118.40403665447094,-1.1840403665447095,0.12937044343826234,0,0
193,5790,1,1,797,56,0.13888295594687064,0.8924866356173171,107.09839627407806,-1.0709839627407804,0.12807673900387972,0,0
194,5820,1,2,798,56,0.07815867946080755,0.863458745936974,103.61504951243688,-1.0361504951243687,0.12679597161384093,0,0
195,5850,1,9,799,56,0.6859477341083604,1.3756654406550493,165.07985287860592,-1.650798528786059,0.12552801189770252,0,0
196,5880,2,12,804,56,0.11779787837532689,1.78220215931616,213.8642591179392,-2.138642591179392,0.1242727317787255,0,0
197,5910,2,18,806,56,0.2910407329916176,2.0865730440218733,250.38876528262477,-1.5038876528262477,0.12303000446093824,0,0
198,5940,2,17,809,56,0.16511537695712505,1.8494451518585993,221.93341822303194,-1.2193341822303192,0.12179970441632886,0,0
199,5970,2,15,813,56,0.2527726900183687,2.0055658808632386,240.66790570358864,-1.4066790570358865,0.12058170737216556,0,0
200,6000,2,20,816,56,0.16703702014595,1.8524283230286027,222.2913987634323,-1.2229139876343234,0.1193758902984439,0,0
201,6030,2,21,820,56,0.241523263430467,1.9832381403619186,237.98857684343025,-1.3798857684343024,0.11818213139545947,0,0
202,6060,2,16,826,56,0.15491339990353836,1.833937363854822,220.07248366257863,-1.200724836625786,0.11700031008150487,0,0
203,6090,2,19,828,56,0.26206735770937983,2.0245230384109894,242.94276460931871,-1.429427646093187,0.11583030698068982,0,0
204,6120,2,18,830,56,0.1323529411764706,1.8016147635524797,216.19377162629758,-1.1619377162629758,0.11467200391088292,0,0
205,6150,2,9,839,56,0.18382352941176472,1.879325259515571,225.5190311418685,-1.2551903114186849,0.11352528387177409,0,0
206,6180,2,11,842,56,0.21953781512605042,1.9415501494715532,232.9860179365864,-1.329860179365864,0.11239003103305635,0,0
207,6210,2,7,849,56,0.12920168067226892,1.7973159852176166,215.67791822611397,-1.1567791822611397,0.11126613072272579,0,0
208,6240,2,8,853,56,0.22268907563025211,1.9473671821669845,233.68406186003813,-1.3368406186003812,0.11015346941549853,0,0
209,6270,2,6,858,56,0.13922841864018332,1.811177752578912,217.3413303094694,-1.1734133030946943,0.10905193472134354,0,0
210,6300,2,4,863,56,0.08408357201989328,1.741575840236261,208.98910082835133,-1.0898910082835132,0.1079614153741301,0,0
211,6330,2,7,866,56,0.15880508487484377,1.8397875365355127,220.77450438426152,-1.2077450438426152,0.1068818012203888,0,0
212,6360,2,8,870,56,0.1882021973354671,1.8865883104420398,226.39059725304475,-1.2639059725304476,0.10581298320818491,0,0
213,6390,2,8,874,56,0.18310195593759235,1.8781381740068537,225.37658088082242,-1.2537658088082242,0.10475485337610306,0,0
214,6420,2,6,878,56,0.09406468209426089,1.7529715598428255,210.35658718113905,-1.1035658718113905,0.10370730484234203,0,0
215,6450,2,12,879,56,0.09610921635619885,1.7553714281537396,210.64457137844875,-1.1064457137844874,0.10267023179391861,0,0
216,6480,2,12,883,56,0.18184682636383126,1.8760799329321474,225.12959195185766,-1.2512959195185767,0.10164352947597942,0,0
217,6510,2,11,885,56,0.262984812081283,2.0264192384153294,243.1703086098395,-1.431703086098395,0.10062709418121962,0,0
218,6540,2,9,887,56,0.19392151738804117,1.8962291580082415,227.547498960989,-1.2754749896098898,0.09962082323940742,0,0
219,6570,2,11,891,56,0.1921046127389659,1.8931475611208786,227.17770733450544,-1.2717770733450544,0.09862461500701335,0,0
220,6600,2,6,896,56,0.1679429385060186,1.853841507254776,222.4609808705731,-1.224609808705731,0.09763836885694321,0,0
221,6630,2,7,899,56,0.17835720083828202,1.8704015768011675,224.4481892161401,-1.2444818921614007,0.09666198516837378,0,0
222,6660,2,11,901,56,0.23482897485629528,1.9702717097230198,236.43260516676236,-1.3643260516676234,0.09569536531669004,0,0
223,6690,2,7,906,56,0.14733626880522813,1.8227787821513426,218.7334538581611,-1.187334538581611,0.09473841166352313,0,0
224,6720,1,2,911,56,0.09438828163674504,0.8707355256858066,104.4882630822968,-1.044882630822968,0.0937910275468879,0,2
225,6750,1,0,913,56,0.0,0.8333333333333334,100.0,-1.0,0.09285311727141901,0,0
226,6780,1,0,913,56,0.0,0.8333333333333334,100.0,0.0,0.09192458609870482,0,0
227,6810,1,0,914,56,0.0,0.8333333333333334,100.0,-1.0,0.09100534023771778,0,0
228,6840,1,0,918,56,0.0,0.8333333333333334,100.0,-1.0,0.0900952868353406,0,0
