slot,time,active_pms,total_containers,containers_finished,violations,avg_cpu_util,energy_kwh,power_watts,rl_reward,rl_epsilon,slot_violations,migrations
22,660,2,47,47,0,0.19767010583120878,1.9026426591923293,228.3171191030795,-1.283171191030795,0.7142528552792899,0,0
23,690,2,45,52,0,0.18206820189605563,1.8764423483084713,225.17308179701658,-1.2517308179701656,0.707110326726497,0,0
24,720,2,40,58,0,0.19709788029885283,1.9016587853147042,228.19905423776453,-1.2819905423776452,0.700039223459232,0,0
25,750,2,47,59,0,0.23899361965835375,1.9783102804053074,237.3972336486369,-1.373972336486369,0.6930388312246396,0,0
26,780,2,47,61,0,0.16479816329101493,1.8489546011915885,221.87455214299064,-1.2187455214299063,0.6861084429123933,0,0
27,810,2,49,63,0,0.3068801529159818,2.1223879106206183,254.68654927447417,-2.5468654927447414,0.6792473584832693,0,0
28,840,2,48,67,2,0.09552179386740399,1.7546796308546608,210.5615557025593,-22.105615557025594,0.6724548848984366,2,0
29,870,2,42,78,2,0.3181161406933374,2.14860510438122,257.8326125257464,-2.578326125257464,0.6657303360494523,0,0
30,900,2,46,80,2,0.1320259534041791,1.8011662419288728,216.1399490314647,-1.1613994903146472,0.6590730326889578,0,0
31,930,2,43,85,4,0.3163127154933567,2.144351767616321,257.3222121139585,-21.573222121139587,0.6524823023620682,2,0
32,960,2,49,86,4,0.12957236234592218,1.7978189004543559,215.73826805452273,-1.1573826805452272,0.6459574793384475,0,0
33,990,2,44,91,5,0.3272519293183047,2.1704181535256772,260.45017842308124,-11.604501784230813,0.6394979045450631,1,0
34,1020,2,46,97,6,0.11833998973304202,1.782904934942072,213.94859219304863,-12.139485921930486,0.6331029254996124,1,0
35,1050,2,40,105,9,0.29849669438489496,2.103265200413155,252.3918240495786,-31.523918240495785,0.6267718962446163,3,0
36,1080,2,41,109,9,0.10121082113410966,1.7614568949284486,211.37482739141382,-1.113748273914138,0.6205041772821701,0,0
37,1110,2,38,112,10,0.31264250296998836,2.1357492277488968,256.2899073298676,-11.562899073298675,0.6142991355093484,1,0
38,1140,2,37,117,11,0.09146614517059933,1.7499535786800506,209.9944294416061,-11.09994429441606,0.608156144154255,1,0
39,1170,2,39,120,12,0.3002530529256279,2.1072404240601785,252.8688508872214,-11.528688508872214,0.6020745827127124,1,0
40,1200,2,39,121,13,0.18758415575045398,1.8855569451365977,226.2668334163917,-11.262668334163918,0.5960538368855853,1,0
41,1230,2,44,123,14,0.13519276966420782,1.805534073028084,216.66408876337007,-11.1666408876337,0.5900932985167294,1,0
42,1260,2,39,128,14,0.29426976380436864,2.09376569290819,251.25188314898276,-1.5125188314898275,0.5841923655315622,0,0
43,1290,2,39,131,14,0.17055202604720388,1.8579360002682854,222.95232003219428,-1.2295232003219425,0.5783504418762465,0,0
44,1320,2,43,135,14,0.14590704269175717,1.820708335413316,218.48500024959793,-1.1848500024959792,0.572566937457484,0,0
45,1350,2,47,138,14,0.23325955692312142,1.9672664270046702,236.0719712405604,-1.360719712405604,0.5668412680829091,0,0
46,1380,2,48,143,15,0.12629807354997769,1.7934019247198134,215.20823096637758,-12.152082309663776,0.5611728554020801,1,0
47,1410,2,43,151,15,0.2694148331320749,2.0398348282522734,244.7801793902728,-2.4478017939027277,0.5555611268480593,0,0
48,1440,2,42,156,15,0.12247263028931939,1.7883138739795044,214.59766487754052,-1.145976648775405,0.5500055155795787,0,0
49,1470,2,39,161,15,0.2823148202858265,2.0674143008652672,248.08971610383205,-1.4808971610383204,0.5445054604237829,0,0
50,1500,2,42,163,15,0.1726968159303742,1.8613290512402214,223.3594861488266,-1.2335948614882657,0.5390604058195451,0,0
51,1530,2,40,166,15,0.29525855496496206,2.095979341389968,251.51752096679616,-1.5151752096679614,0.5336698017613496,0,0
52,1560,2,44,166,15,0.17532968032915552,1.8655277783643007,223.86333340371607,-1.2386333340371607,0.5283331037437361,0,0
53,1590,2,48,169,15,0.26933056570754005,2.0396575868032762,244.75891041639312,-2.4475891041639315,0.5230497727062987,0,0
54,1620,2,49,173,15,0.21164428090072837,1.9272116583017826,231.26539899621392,-2.312653989962139,0.5178192749792357,0,0
55,1650,2,46,176,15,0.2707012873176836,2.0425453567596588,245.10544281115904,-1.4510544281115902,0.5126410822294434,0,0
56,1680,2,39,183,15,0.1944054303176161,1.897052877110351,227.6463452532421,-1.276463452532421,0.5075146714071489,0,0
57,1710,2,41,187,15,0.14518992942060652,1.8196735945608329,218.36083134729995,-1.1836083134729993,0.5024395246930774,0,0
58,1740,2,37,194,16,0.2330112238966243,1.966792097162557,236.01505165950684,-11.360150516595068,0.49741512944614663,1,0
59,1770,2,35,199,16,0.1538136984442931,1.8322988758404941,219.87586510085927,-1.1987586510085928,0.49244097815168514,0,0
60,1800,2,36,203,19,0.1465795301819608,1.821681176570279,218.60174118843346,-31.186017411884336,0.48751656837016827,3,0
61,1830,2,41,204,20,0.1603186356359475,1.8420845969097561,221.05015162917073,-11.210501516291707,0.4826414026864666,1,0
62,1860,2,39,207,20,0.2063912718356229,1.9178538001302181,230.14245601562615,-1.3014245601562615,0.4778149886596019,0,0
63,1890,2,43,209,20,0.2384025886119734,1.9771638437596883,237.2596612511626,-1.372596612511626,0.4730368387730059,0,0
64,1920,2,46,210,20,0.227245526539971,1.9558717625797906,234.70461150957485,-1.3470461150957485,0.46830647038527584,0,0
65,1950,2,46,215,20,0.14535162749404507,1.819906673303144,218.38880079637727,-2.1838880079637724,0.4636234056814231,0,0
66,1980,2,42,220,20,0.20713034700325536,1.9191615130680075,230.2993815681609,-1.3029938156816088,0.45898717162460884,0,0
67,2010,2,38,224,20,0.2649773050922928,2.0305527959654595,243.6663355158551,-1.436663355158551,0.45439729990836275,0,0
68,2040,2,42,224,20,0.20561093020182486,1.9164762324504427,229.9771478940531,-1.299771478940531,0.4498533269092791,0,0
69,2070,2,43,229,20,0.22420148287066916,1.9501778017041982,234.02133620450377,-1.3402133620450376,0.4453547936401863,0,0
70,2100,2,50,230,20,0.22432792889403672,1.9504133384143927,234.0496006097271,-2.340496006097271,0.4409012457037845,0,0
71,2130,2,48,240,20,0.363912423064545,2.113240381324045,253.58884575888538,-2.535888457588854,0.43649223324674663,0,0
72,2160,2,42,247,20,0.21360016261816628,1.930733520333463,231.68802244001557,-2.3168802244001556,0.43212731091427914,0,0
73,2190,2,39,251,21,0.25308904539556193,2.0062035366616726,240.7444243994007,-11.407444243994007,0.4278060378051363,1,0
74,2220,2,43,252,21,0.205370197614765,1.916051913258717,229.92622959104602,-1.2992622959104603,0.423527977427085,0,0
75,2250,2,44,257,21,0.22494969049718583,1.951572762344203,234.18873148130436,-1.3418873148130437,0.41929269765281413,0,0
76,2280,2,37,265,23,0.22010672506832699,1.9425964044996955,233.11156853996346,-21.331115685399634,0.415099770676286,2,0
77,2310,2,40,269,23,0.20765698790579906,1.9200951242734905,230.41141491281886,-1.3041141491281885,0.41094877296952315,0,0
78,2340,2,38,272,23,0.21775479974533934,1.938282273995914,232.59387287950966,-1.3259387287950966,0.40683928523982793,0,0
79,2370,2,41,274,23,0.23406279695964216,1.9688029124279502,236.256349491354,-1.3625634949135401,0.40277089238742964,0,0
80,2400,2,38,279,23,0.22201837642143799,1.946124676197789,233.53496114373468,-1.3353496114373467,0.39874318346355536,0,0
81,2430,2,37,285,24,0.13611136255445433,1.8068110497467833,216.817325969614,-11.16817325969614,0.3947557516289198,1,0
82,2460,2,37,290,24,0.21623765628023153,1.9355150348363344,232.26180418036014,-1.3226180418036013,0.39080819411263057,0,0
83,2490,2,41,291,24,0.24111674169842945,1.9824439161383318,237.89326993659984,-1.3789326993659983,0.3869001121715043,0,0
84,2520,2,40,295,24,0.21529494070196253,1.9338017244462726,232.0562069335527,-1.320562069335527,0.3830311110497892,0,0
85,2550,2,41,298,24,0.17965365382549245,1.8725035967712613,224.70043161255137,-1.2470043161255133,0.3792007999392913,0,0
86,2580,2,40,301,24,0.27548029160676274,2.0526919039078337,246.32302846894007,-1.4632302846894005,0.37540879193989835,0,0
87,2610,2,44,302,24,0.18358266912175356,1.8789287031528152,225.47144437833782,-1.2547144437833782,0.3716547040204994,0,0
88,2640,2,47,306,24,0.19336554461683172,1.8952843199977916,227.43411839973498,-2.27434118399735,0.36793815698029436,0,0
89,2670,2,46,311,24,0.2203126258251427,1.9429754921446802,233.1570590573616,-2.331570590573616,0.3642587754104914,0,0
90,2700,2,47,317,24,0.17025053488413652,1.85746100893165,222.89532107179798,-2.2289532107179797,0.3606161876563865,0,0
91,2730,2,49,323,24,0.36933804648158153,2.105910671556571,252.7092805867885,-2.527092805867885,0.3570100257798226,0,0
92,2760,2,53,327,24,0.4527696611822835,2.2418478516875955,269.02174220251146,-2.6902174220251145,0.35343992552202436,0,0
93,2790,2,46,336,24,0.1895645410677202,1.8888689346590546,226.66427215908652,-2.2666427215908653,0.3499055262668041,0,0
94,2820,2,50,340,24,0.35176989793942093,2.1189900738848424,254.2788088661811,-2.542788088661811,0.3464064710041361,0,0
95,2850,2,46,348,26,0.28016802982289046,1.974493989006657,236.93927868079885,-22.36939278680799,0.3429424062940947,2,0
96,2880,2,44,358,26,0.26688074492125097,1.9461314421783462,233.53577306140156,-2.3353577306140156,0.3395129822311538,0,0
97,2910,2,40,365,26,0.27500762832856457,2.051682940589448,246.20195287073378,-2.462019528707338,0.33611785240884223,0,0
98,2940,2,41,370,26,0.10606527180646097,1.76737642622665,212.08517114719797,-1.1208517114719798,0.33275667388475383,0,0
99,2970,2,48,371,26,0.3282721947250034,2.172881820028857,260.74581840346286,-1.6074581840346285,0.3294291071459063,0,0
100,3000,2,48,376,26,0.17942423765824017,1.8297461447840289,219.5695373740835,-2.1956953737408345,0.3261348160744472,0,0
101,3030,2,43,382,28,0.1756195994057674,1.8659923827916907,223.9190859350029,-22.23919085935003,0.32287346791370275,2,0
102,3060,2,46,387,28,0.2510770273702234,2.0021571480416633,240.25885776499962,-2.402588577649996,0.3196447332345657,0,0
103,3090,2,47,390,28,0.2063405354484606,1.9177641344833933,230.13169613800721,-1.3013169613800721,0.3164482859022201,0,0
104,3120,2,48,393,28,0.26073661538124254,2.021780630522071,242.61367566264852,-2.426136756626485,0.31328380304319786,0,0
105,3150,2,44,404,29,0.10745925904813061,1.7690994856458824,212.2919382775059,-12.12291938277506,0.3101509650127659,1,0
106,3180,2,44,412,29,0.23807937567118204,1.9765376881007342,237.1845225720881,-2.371845225720881,0.3070494553626382,0,0
107,3210,2,48,415,29,0.1812995506985568,1.8751851060217009,225.02221272260408,-2.2502221272260408,0.3039789608090118,0,0
108,3240,2,46,421,29,0.2495807624668409,1.9991619936273062,239.89943923527676,-2.3989943923527672,0.30093917120092173,0,0
109,3270,2,49,426,29,0.15958578058543862,1.8409708440304624,220.9165012836555,-2.209165012836555,0.2979297794889125,0,0
110,3300,2,46,429,30,0.319572532511629,2.1520526311034756,258.2463157324171,-11.58246315732417,0.2949504816940234,1,0
111,3330,2,48,433,30,0.14497507467118909,1.8193641091832378,218.3236931019885,-2.183236931019885,0.29200097687708315,0,0
112,3360,2,46,438,30,0.19608573783679803,1.8999228027792028,227.99073633350432,-2.279907363335043,0.2890809671083123,0,0
113,3390,2,48,442,30,0.26352239755902684,2.0275324090800386,243.30388908960464,-2.4330388908960465,0.2861901574372292,0,0
114,3420,2,46,449,30,0.20402998248098944,1.9136952783238406,229.64343339886088,-2.296434333988609,0.2833282558628569,0,0
115,3450,2,44,456,32,0.12460794537222299,1.791144337047847,214.93732044574165,-22.149373204457415,0.28049497330422835,2,0
116,3480,2,42,462,32,0.3027327536816578,2.1128808228589167,253.54569874307,-1.5354569874307,0.27769002357118605,0,0
117,3510,2,41,466,32,0.1596343407632477,1.8410445545112761,220.92534654135315,-1.2092534654135314,0.2749131233354742,0,0
118,3540,2,40,471,32,0.27640346180521774,2.054665971064568,246.55991652774813,-1.4655991652774811,0.27216399210211945,0,0
119,3570,2,38,476,32,0.17169769266347967,1.8597453888848872,223.16944666618645,-1.2316944666618643,0.26944235218109824,0,0
120,3600,2,37,481,32,0.23747509921680118,1.9753685268059464,237.04422321671356,-1.3704422321671355,0.26674792865928726,0,0
121,3630,2,32,486,32,0.2270485628395233,1.9555018415929966,234.6602209911596,-1.346602209911596,0.26408044937269437,0,0
122,3660,2,35,490,32,0.12326035974478389,1.7893552165882922,214.72262599059505,-1.1472262599059504,0.2614396448789674,0,0
123,3690,2,38,495,33,0.280949121210492,2.064452504030855,247.7343004837026,-11.477343004837026,0.25882524843017773,1,0
124,3720,2,40,498,35,0.09783871285852708,1.7574189118625203,210.89026942350245,-21.108902694235024,0.25623699594587596,2,0
125,3750,2,40,500,36,0.17533667321497687,1.8655389794075727,223.86467752890874,-11.238646775289087,0.2536746259864172,1,0
126,3780,2,47,501,36,0.26030146826131556,2.020885923851535,242.5063108621842,-1.425063108621842,0.25113787972655305,0,0
127,3810,2,44,505,36,0.14443138418259832,1.8185820554201357,218.22984665041628,-1.1822984665041627,0.2486265009292875,0,0
128,3840,2,46,507,36,0.24428694140959695,1.98866092025508,238.6393104306096,-1.386393104306096,0.24614023591999462,0,0
129,3870,2,48,513,36,0.21724924212913987,1.937358783301255,232.4830539961506,-2.324830539961506,0.24367883356079467,0,0
130,3900,2,47,519,36,0.3262581482215835,2.0632585248971793,247.59102298766155,-2.4759102298766154,0.24124204522518672,0,0
131,3930,2,51,523,36,0.3504398285691525,2.0659318405891702,247.91182087070047,-2.4791182087070043,0.23882962477293485,0,0
132,3960,1,48,527,36,0.4799099360744794,1.146845676520167,137.62148118242004,-2.3468915114026685,0.2364413285252055,0,3
133,3990,1,45,531,36,0.44536478898737747,1.1140214598423066,133.6825751810768,-1.3368257518107678,0.23407691523995344,0,0
134,4020,1,47,534,36,0.25603422848465385,0.9623804269320393,115.48565123184471,-1.154856512318447,0.2317361460875539,0,0
135,4050,1,44,538,36,0.6543643035985457,1.3369165290821883,160.4299834898626,-1.604299834898626,0.22941878462667836,0,0
136,4080,1,46,541,37,0.2554467161896005,0.9619842552712337,115.43811063254805,-11.15438110632548,0.22712459678041158,1,0
137,4110,1,41,549,37,0.5860787980982574,1.2576851710862844,150.92222053035414,-1.5092222053035411,0.22485335081260746,0,0
138,4140,1,38,553,39,0.361194812925106,1.0407060662310368,124.88472794772443,-21.248847279477243,0.2226048173044814,2,0
139,4170,1,37,557,40,0.5366692434291368,1.2042323323715802,144.50787988458964,-11.445078798845897,0.22037876913143659,1,0
140,4200,1,33,563,41,0.3671622238857531,1.0455928070610723,125.47113684732867,-11.254711368473286,0.2181749814401222,1,0
141,4230,1,26,570,41,0.4136500808513287,1.0852876198759835,130.23451438511802,-1.3023451438511802,0.21599323162572098,0,0
142,4260,1,28,573,42,0.42829513781735623,1.0983895293244441,131.8067435189333,-11.318067435189333,0.21383329930946376,1,0
143,4290,1,26,579,42,0.392926215545661,1.067236079090577,128.06832949086925,-1.2806832949086924,0.21169496631636914,0,0
144,4320,1,29,581,42,0.44901762622678154,1.1174170945171498,134.09005134205796,-1.3409005134205796,0.20957801665320544,0,0
145,4350,1,29,585,42,0.43250322686309567,1.1022071031190255,132.26485237428307,-1.3226485237428305,0.20748223648667338,0,0
146,4380,1,31,588,42,0.45038200595700445,1.1186899695122383,134.2427963414686,-1.3424279634146858,0.20540741412180666,0,0
147,4410,1,36,591,42,0.39874240174104575,1.0722444692111603,128.66933630533924,-1.2866933630533923,0.20335333998058858,0,0
148,4440,1,42,593,43,0.2488778277522694,0.9575860580152152,114.91032696182583,-11.149103269618259,0.2013198065807827,1,0
149,4470,1,38,597,43,0.5937812972133412,1.266311251684686,151.9573502021623,-1.519573502021623,0.19930660851497486,0,0
150,4500,1,35,601,43,0.35135765936359276,1.032754022983506,123.9304827580207,-1.239304827580207,0.1973135424298251,0,0
151,4530,1,34,602,43,0.6301097023325098,1.3080620587598795,156.96744705118553,-1.5696744705118553,0.19534040700552685,0,0
152,4560,1,37,604,43,0.28116289175392356,0.9797560117175936,117.57072140611123,-1.1757072140611122,0.1933870029354716,0,0
153,4590,1,42,607,43,0.47944333732577676,1.1463917215793111,137.56700658951735,-1.3756700658951733,0.19145313290611687,0,0
154,4620,1,41,611,43,0.31810303463970674,1.006827371977896,120.81928463734751,-1.208192846373475,0.1895386015770557,0,0
155,4650,1,44,614,43,0.4529240546464043,1.1210681510670275,134.5281781280433,-1.345281781280433,0.18764321556128516,0,0
156,4680,1,40,618,43,0.34127324544767523,1.024736033854818,122.96832406257815,-1.2296832406257814,0.1857667834056723,0,0
157,4710,1,45,620,43,0.5321351279505988,1.1994902389161997,143.93882866994397,-1.4393882866994396,0.18390911557161557,0,0
158,4740,1,45,624,43,0.37565021262640086,1.0526254590396404,126.31505508475685,-1.2631505508475684,0.18207002441589942,0,0
159,4770,1,41,630,45,0.518988487859072,1.1858955296398548,142.30746355678258,-21.423074635567826,0.18024932417174042,2,0
160,4800,1,44,630,45,0.4368938650821044,1.1062154545916214,132.74585455099458,-1.3274585455099457,0.178446830930023,0,0
161,4830,1,45,634,45,0.25972206791009184,0.9648777243430268,115.78532692116322,-1.1578532692116321,0.17666236262072277,0,0
162,4860,1,43,641,45,0.5734037274796739,1.2436624656182809,149.2394958741937,-1.492394958741937,0.17489573899451555,0,0
163,4890,1,45,645,46,0.3107396740432766,1.0012859880307734,120.15431856369281,-11.201543185636929,0.1731467816045704,1,0
164,4920,1,43,652,49,0.334224614130581,1.0192122665040175,122.30547198048211,-31.22305471980482,0.17141531378852468,3,0
165,4950,1,48,654,50,0.29023400127100973,0.9862351840861903,118.34822209034283,-11.183482220903429,0.16970116065063942,1,0
166,4980,2,46,660,50,0.2671109394986891,2.0350026369987857,244.20031643985428,-2.4420031643985425,0.16800414904413302,0,0
167,5010,2,50,663,50,0.279064612624618,1.975666185734824,237.0799422881789,-2.370799422881789,0.1663241075536917,0,0
168,5040,2,54,667,50,0.4313515935913863,2.218041829890254,266.16501958683045,-2.6616501958683045,0.16466086647815478,0,0
169,5070,2,52,675,50,0.23659256094484332,1.9007329301825437,228.08795162190523,-2.280879516219052,0.16301425781337323,0,0
170,5100,2,50,684,50,0.4004010453483736,2.1730938586889774,260.77126304267733,-2.607712630426773,0.1613841152352395,0,0
171,5130,1,50,690,50,0.4265376855588389,1.0968021599875404,131.61625919850485,-2.280221868043826,0.1597702740828871,0,1
172,5160,2,53,693,50,0.4974684642579339,2.3305846796194185,279.6701615543302,-2.796701615543302,0.15817257134205823,0,0
173,5190,2,51,696,50,0.2512379189290377,1.919670751497831,230.3604901797397,-2.303604901797397,0.15659084562863765,0,0
174,5220,2,44,707,50,0.3175813649160698,2.1473420388559235,257.68104466271086,-2.5768104466271082,0.15502493717235127,0,0
175,5250,2,49,709,50,0.13553496826460454,1.806009252503036,216.72111030036433,-2.167211103003643,0.15347468780062776,0,0
176,5280,2,43,715,51,0.3198366605024899,2.1526790787386867,258.3214894486424,-11.583214894486424,0.15193994092262147,1,0
177,5310,2,42,718,51,0.1544269600015977,1.8332118026019586,219.98541631223503,-1.1998541631223503,0.15042054151339526,0,0
178,5340,2,41,721,51,0.30347179165731825,2.114568203322753,253.74818439873036,-1.5374818439873035,0.1489163360982613,0,0
179,5370,2,34,728,52,0.1629746117963702,1.846145005438054,221.53740065256645,-11.215374006525664,0.14742717273727868,1,0
180,5400,2,34,732,55,0.13933887611596912,1.8113334438033433,217.36001325640117,-31.17360013256401,0.14595290100990588,3,0
181,5430,2,32,739,55,0.24100668874233958,1.9822290565443517,237.86748678532217,-1.3786748678532217,0.14449337199980683,0,0
182,5460,2,24,747,56,0.1794329874366193,1.872145183572226,224.65742202866716,-11.246574220286671,0.14304843827980876,1,0
183,5490,2,22,750,56,0.19799405763539363,1.9032004300474026,228.3840516056883,-1.283840516056883,0.14161795389701068,0,0
184,5520,2,22,753,56,0.1886793109209133,1.8873858935995171,226.48630723194208,-1.2648630723194205,0.14020177435804057,0,0
185,5550,2,19,756,57,0.19408987624266255,1.8965155976548207,227.58187171857847,-11.275818717185786,0.13879975661446017,1,0
186,5580,2,19,760,57,0.16771824200319288,1.8534905845371727,222.41887014446073,-1.2241887014446071,0.13741175904831557,0,0
187,5610,2,24,762,57,0.14734058220726054,1.8227850472453055,218.73420566943668,-1.1873420566943667,0.1360376414578324,0,0
188,5640,2,19,768,57,0.21323582244845096,1.9300759242330137,231.60911090796162,-1.3160911090796161,0.13467726504325409,0,0
189,5670,2,17,771,57,0.14485286192684999,1.8191881789069642,218.30258146883568,-1.183025814688357,0.13333049239282155,0,0
190,5700,2,14,775,57,0.1738970984483397,1.8632386012288973,223.58863214746768,-1.2358863214746767,0.13199718746889333,0,0
191,5730,2,15,778,57,0.1401041479549507,1.8124138913677879,217.48966696413453,-1.1748966696413452,0.1306772155942044,0,0
192,5760,2,14,783,57,0.19291526635642925,1.8945203108866115,227.34243730639338,-1.2734243730639339,0.12937044343826234,0,0
193,5790,2,13,785,57,0.13987483648464677,1.812089810674049,217.45077728088586,-1.1745077728088587,0.12807673900387972,0,0
194,5820,2,12,788,57,0.13816771246496481,1.8096859863574464,217.1623183628936,-1.1716231836289357,0.12679597161384093,0,0
195,5850,2,18,790,57,0.13635394115547173,1.8071490201533273,216.8578824183993,-1.1685788241839927,0.12552801189770252,0,0
196,5880,2,23,793,57,0.21245073653258792,1.9286613322303627,231.43935986764353,-1.3143935986764352,0.1242727317787255,0,0
197,5910,2,29,795,57,0.21198982630274998,1.927832381417487,231.33988577009842,-1.313398857700984,0.12303000446093824,0,0
198,5940,2,28,798,57,0.24685548895614992,1.9937373457781797,239.24848149338155,-1.3924848149338154,0.12179970441632886,0,0
199,5970,2,28,800,57,0.2176116096162603,1.938020573450253,232.56246881403032,-1.3256246881403033,0.12058170737216556,0,0
200,6000,2,34,802,57,0.21116194455271836,1.9263462745745734,231.16155294894878,-1.3116155294894878,0.1193758902984439,0,0
201,6030,2,38,803,57,0.24560993034531517,1.9912712545881583,238.952550550579,-1.3895255055057898,0.11818213139545947,0,0
202,6060,2,35,807,57,0.22467172126325552,1.9510541670698878,234.1265000483865,-1.341265000483865,0.11700031008150487,0,0
203,6090,2,37,810,57,0.2227010885331802,1.9473894585790892,233.6867350294907,-1.336867350294907,0.11583030698068982,0,0
204,6120,2,34,814,57,0.1568040654397329,1.8367694167956299,220.41233001547562,-1.204123300154756,0.11467200391088292,0,0
205,6150,2,29,819,57,0.24967129181324424,1.9993428717573472,239.92114461088167,-1.3992114461088165,0.11352528387177409,0,0
206,6180,2,33,820,57,0.2072827081189792,1.9194314616396873,230.33177539676248,-1.3033177539676248,0.11239003103305635,0,0
207,6210,2,28,828,57,0.19436382287856502,1.896982003636297,227.63784043635565,-1.2763784043635564,0.11126613072272579,0,0
208,6240,2,28,833,57,0.21144510708993006,1.926854160226012,231.22249922712143,-1.3122249922712144,0.11015346941549853,0,0
209,6270,2,23,841,57,0.13086479885088542,1.7995781207760109,215.9493744931213,-1.159493744931213,0.10905193472134354,0,0
210,6300,2,23,844,57,0.18110994759970567,1.874875466718652,224.98505600623827,-1.2498505600623824,0.1079614153741301,0,0
211,6330,2,28,845,57,0.20543029700577706,1.916157816478203,229.93893797738434,-1.2993893797738434,0.1068818012203888,0,0
212,6360,2,30,848,57,0.23436817919260905,1.9693879685765632,236.3265562291876,-1.363265562291876,0.10581298320818491,0,0
213,6390,2,31,851,57,0.11053212701156795,1.7729343542789158,212.75212251346989,-1.1275212251346989,0.10475485337610306,0,0
214,6420,2,28,856,57,0.22216317039902453,1.9463927116840058,233.56712540208068,-1.3356712540208069,0.10370730484234203,0,0
215,6450,2,32,859,57,0.2069634206771944,1.9188659004472104,230.26390805366526,-1.3026390805366526,0.10267023179391861,0,0
216,6480,2,32,863,57,0.23433316854837627,1.9693208693840423,236.31850432608505,-1.3631850432608505,0.10164352947597942,0,0
217,6510,2,29,867,57,0.2270031156963467,1.9554165158931616,234.6499819071794,-1.3464998190717938,0.10062709418121962,0,0
218,6540,2,27,869,57,0.20883313421056904,1.922185497324938,230.66225967899257,-1.3066225967899256,0.09962082323940742,0,0
219,6570,2,28,874,57,0.20961751892293967,1.9235836905870505,230.83004287044605,-1.3083004287044604,0.09862461500701335,0,0
220,6600,2,23,879,57,0.17817123221623965,1.8701007894493684,224.4120947339242,-1.2441209473392418,0.09763836885694321,0,0
221,6630,2,21,885,57,0.1348127452809681,1.8050071002944885,216.60085203533862,-1.166008520353386,0.09666198516837378,0,0
222,6660,2,26,886,57,0.3091781407098303,2.1276950876539873,255.32341051847845,-1.5532341051847844,0.09569536531669004,0,0
223,6690,2,27,886,57,0.1834689181136991,1.8787415291792962,225.4489835015155,-1.2544898350151552,0.09473841166352313,0,0
224,6720,2,20,893,57,0.18873970379601407,1.8874869379680286,226.4984325561634,-1.264984325561634,0.0937910275468879,0,0
225,6750,2,15,898,57,0.20059973521040028,1.9077071668508876,228.9248600221065,-1.2892486002210648,0.09285311727141901,0,0
226,6780,2,6,907,57,0.1163008058814503,1.7802695437840996,213.63234525409194,-1.1363234525409194,0.09192458609870482,0,0
227,6810,2,5,911,57,0.10045565849698276,1.760547343862155,211.2656812634586,-1.112656812634586,0.09100534023771778,0,0
